LIME coefficients version,20251010_v1
Interpolation spectrum,ASD
latitude (deg),0.0
longitude (deg),180.0
altitude (m),0.0
datetime,2024-10-17 12:30:00+00:00
moon phase angle (deg),2.0094104876945935
selenographic latitude (deg),-2.4629755796726673
selenographic longitude (deg),1.06320402779235
solar selenographic longitude (rad),0.010556410111700304
distance sun moon (AU),0.9988308198747283
distance observer moon (km),351276.5402053473
CIMEL Wavelengths (nm),2024-10-17 12:30:00.000+00:00 Irradiances (Wm⁻²nm⁻¹),2024-10-17 12:30:00.000+00:00 Irradiances (Wm⁻²nm⁻¹) uncertainties (k=2)
384.0,2.089405631404229e-06,2.8188578825193542e-08
385.0,2.258635782348638e-06,3.045756453881801e-08
386.0,2.376477713961301e-06,3.201609575051028e-08
387.0,2.423593313930848e-06,3.264188941837148e-08
388.0,2.491383741281962e-06,3.359081403743514e-08
389.0,2.650586135136479e-06,3.5678594327238455e-08
390.0,2.848629482597379e-06,3.837548653458397e-08
391.0,2.8992676007838203e-06,3.909443508477976e-08
392.0,2.662032549236984e-06,3.5903776406253065e-08
393.0,2.3305346799431094e-06,3.139835793068695e-08
394.0,2.2971596469211277e-06,3.0996619060297904e-08
395.0,2.498778836695397e-06,3.372458885088792e-08
396.0,2.572692697139643e-06,3.4678228174645946e-08
397.0,2.6650147794061847e-06,3.59035026062105e-08
398.0,3.0914443963124983e-06,4.169791808172492e-08
399.0,3.64481585563498e-06,4.9174652856791816e-08
400.0,4.014301513900215e-06,5.405761336487952e-08
401.0,4.206724833342019e-06,5.6531646124844946e-08
402.0,4.271517321673965e-06,6.19564234345642e-08
403.0,4.2548435335754985e-06,6.029312608166368e-08
404.0,4.201642742656519e-06,6.061478384591559e-08
405.0,4.144612005313282e-06,5.986210815440535e-08
406.0,4.110247598566834e-06,6.183240970383215e-08
407.0,4.142260780173504e-06,6.858719388899986e-08
408.0,4.22793641958711e-06,6.343555193189126e-08
409.0,4.289135965289596e-06,6.962735510530071e-08
410.0,4.306147370271719e-06,8.041960133837889e-08
411.0,4.371537291022812e-06,7.128465876571549e-08
412.0,4.47362675452438e-06,5.8585350444605004e-08
413.0,4.521069791127125e-06,5.594273688361664e-08
414.0,4.530697258431276e-06,6.469136632522752e-08
415.0,4.535069031839212e-06,6.329727866083311e-08
416.0,4.546360217814139e-06,6.723211273006238e-08
417.0,4.5261653982405294e-06,6.909118525243137e-08
418.0,4.488323431595694e-06,6.670451407588933e-08
419.0,4.4889973663859824e-06,6.550674657831033e-08
420.0,4.540943250892559e-06,6.918195964933814e-08
421.0,4.594493581906206e-06,7.246907011799427e-08
422.0,4.575032917800424e-06,6.900396515256537e-08
423.0,4.522835915636805e-06,6.680366765736116e-08
424.0,4.510928912839763e-06,6.58542589926472e-08
425.0,4.510530251170059e-06,6.612272218103415e-08
426.0,4.477178091852139e-06,6.438934118438561e-08
427.0,4.408468401830989e-06,6.119586046796872e-08
428.0,4.291545154713742e-06,5.7587201088387973e-08
429.0,4.09043607171738e-06,5.666717311230619e-08
430.0,3.897625690151955e-06,4.8457101857140966e-08
431.0,3.97242146714254e-06,4.608574640120128e-08
432.0,4.2932586314260555e-06,5.019936038436229e-08
433.0,4.5429610646358504e-06,5.24894666371436e-08
434.0,4.650403356430872e-06,5.350367516744356e-08
435.0,4.774430606663301e-06,5.460149558715769e-08
436.0,4.912296417459993e-06,5.799477007200693e-08
437.0,4.927418084769388e-06,5.847946457547674e-08
438.0,4.833273600765334e-06,5.680403411321735e-08
439.0,4.8092020936423766e-06,5.536163348362668e-08
440.0,4.9256789823116695e-06,5.574997798302089e-08
441.0,5.107257953475341e-06,5.7310848449588545e-08
442.0,5.2789680131598e-06,5.9126449628935745e-08
443.0,5.386193760964168e-06,6.353544545856997e-08
444.0,5.412657251245533e-06,6.427739613369398e-08
445.0,5.3891715689481486e-06,6.512782567121125e-08
446.0,5.388598264170144e-06,6.722611209065739e-08
447.0,5.478595659672597e-06,7.120656576327715e-08
448.0,5.606818547135181e-06,7.562822380424311e-08
449.0,5.720879764419082e-06,8.092948042004076e-08
450.0,5.8293526345743785e-06,8.410616749719783e-08
451.0,5.872890771243002e-06,8.11326981132348e-08
452.0,5.800811754315649e-06,8.27909480259706e-08
453.0,5.70148760870863e-06,8.453481529725929e-08
454.0,5.692084016617364e-06,8.166309928056902e-08
455.0,5.76908222536771e-06,8.615362618826015e-08
456.0,5.859467298546411e-06,8.556737981245718e-08
457.0,5.9036956820717955e-06,7.657139140126637e-08
458.0,5.885470741049584e-06,7.124590198114169e-08
459.0,5.857011865265413e-06,7.111370682855781e-08
460.0,5.879015761672193e-06,7.41638628646997e-08
461.0,5.943155476824663e-06,7.56576706838129e-08
462.0,5.989407398418277e-06,7.23784792151041e-08
463.0,5.97680752716943e-06,6.882386618969456e-08
464.0,5.9209811927192615e-06,6.627564474708658e-08
465.0,5.871212985830727e-06,6.51036658238092e-08
466.0,5.846971156763404e-06,6.497912357851017e-08
467.0,5.843810091285781e-06,6.495043988787632e-08
468.0,5.868328399093682e-06,6.524135719035725e-08
469.0,5.884138430487888e-06,6.393296603585212e-08
470.0,5.87838348655818e-06,6.342969833634122e-08
471.0,5.906966601478405e-06,6.168069028121491e-08
472.0,5.976056534821349e-06,6.014096713769274e-08
473.0,6.030229995190408e-06,6.078699914955269e-08
474.0,6.063654815124941e-06,6.06787600210259e-08
