Data from QEB16911__1__11-36-54-213.txt Node

Date: Tue Dec 17 11:36:54 CET 2024
User: micha
Spectrometer: QEB1691
Trigger mode: 0
Integration Time (sec): 3.000000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
576.495	6.38
577.27	3.38
578.046	4.38
578.821	3.38
579.596	10.38
580.371	7.38
581.147	7.38
581.922	6.38
582.697	8.38
583.471	3.38
584.246	3.38
585.021	4.38
585.796	7.38
586.57	3.38
587.345	6.38
588.119	3.38
588.894	11.38
589.668	3.38
590.442	7.38
591.216	7.38
591.99	9.38
592.765	6.38
593.538	6.38
594.312	12.38
595.086	7.38
595.86	9.38
596.633	6.38
597.407	7.38
598.18	8.38
598.954	9.38
599.727	11.38
600.5	8.38
601.274	13.38
602.047	11.38
602.82	14.38
603.593	14.38
604.366	11.38
605.138	15.38
605.911	14.38
606.684	12.38
607.456	14.38
608.229	16.38
609.001	15.38
609.774	17.38
610.546	19.38
611.318	19.38
612.09	25.38
612.862	23.38
613.634	27.38
614.406	30.38
615.178	26.38
615.95	36.38
616.721	35.38
617.493	33.38
618.264	41.38
619.036	44.38
619.807	44.38
620.578	47.38
621.35	51.38
622.121	50.38
622.892	57.38
623.663	54.38
624.434	54.38
625.204	56.38
625.975	58.38
626.746	51.38
627.516	57.38
628.287	55.38
629.057	52.38
629.828	44.38
630.598	43.38
631.368	38.38
632.138	36.38
632.908	28.38
633.678	30.38
634.448	29.38
635.218	21.38
635.988	21.38
636.757	17.38
637.527	16.38
638.297	11.38
639.066	12.38
639.835	9.38
640.605	9.38
641.374	10.38
642.143	10.38
642.912	10.38
643.681	12.38
644.45	9.38
645.219	8.38
645.987	5.38
646.756	5.38
647.525	7.38
648.293	3.38
649.061	5.38
649.83	8.38
650.598	7.38
651.366	5.38
652.134	7.38
652.902	6.38
653.67	6.38
654.438	0.38
655.206	6.38
655.974	5.38
656.741	5.38
657.509	5.38
658.276	6.38
659.044	6.38
659.811	6.38
660.578	6.38
661.345	2.38
662.113	7.38
662.88	4.38
663.646	7.38
664.413	1.38
665.18	5.38
665.947	3.38
666.713	6.38
667.48	4.38
668.246	7.38
669.013	5.38
669.779	7.38
670.545	8.38
671.311	4.38
672.077	3.38
672.843	2.38
673.609	5.38
674.375	2.38
675.141	3.38
675.907	2.38
676.672	3.38
677.438	3.38
678.203	6.38
678.968	9.38
679.734	4.38
680.499	8.38
681.264	6.38
682.029	2.38
682.794	5.38
683.559	3.38
684.324	5.38
685.088	7.38
685.853	8.38
686.617	4.38
687.382	6.38
688.146	5.38
688.911	4.38
689.675	7.38
690.439	3.38
691.203	7.38
691.967	4.38
692.731	5.38
693.495	3.38
694.258	2.38
695.022	5.38
695.786	5.38
696.549	5.38
697.313	4.38
698.076	6.38
698.839	2.38
699.602	6.38
700.365	5.38
701.128	1.38
701.891	7.38
702.654	6.38
703.417	6.38
704.18	6.38
704.942	5.38
705.705	3.38
706.467	2.38
707.23	4.38
707.992	1.38
708.754	3.38
709.516	3.38
710.278	7.38
711.04	8.38
711.802	3.38
712.564	3.38
713.326	7.38
714.087	4.38
714.849	4.38
715.61	4.38
716.372	0.38
717.133	-0.62
717.894	2.38
718.655	4.38
719.417	4.38
720.178	4.38
720.938	5.38
721.699	6.38
722.46	8.38
723.221	7.38
723.981	2.38
724.742	3.38
725.502	4.38
726.262	8.38
727.023	4.38
727.783	3.38
728.543	6.38
729.303	6.38
730.063	5.38
730.823	5.38
731.582	4.38
732.342	3.38
733.102	3.38
733.861	4.38
734.621	3.38
735.38	5.38
736.139	2.38
736.898	6.38
737.657	3.38
738.417	8.38
739.175	6.38
739.934	7.38
740.693	4.38
741.452	3.38
742.21	4.38
742.969	4.38
743.727	7.38
744.486	6.38
745.244	4.38
746.002	14.38
746.76	6.38
747.518	6.38
748.276	6.38
749.034	4.38
749.792	5.38
750.549	2.38
751.307	1.38
752.065	6.38
752.822	5.38
753.579	5.38
754.337	3.38
755.094	6.38
755.851	6.38
756.608	4.38
757.365	4.38
758.122	5.38
758.878	4.38
759.635	2.38
760.392	14.38
761.148	4.38
761.905	10.38
762.661	6.38
763.417	4.38
764.173	4.38
764.929	4.38
765.685	5.38
766.441	2.38
767.197	2.38
767.953	4.38
768.709	4.38
769.464	4.38
770.22	5.38
770.975	9.38
771.731	4.38
772.486	6.38
773.241	3.38
773.996	7.38
774.751	7.38
775.506	3.38
776.261	5.38
777.015	4.38
777.77	5.38
778.525	5.38
779.279	5.38
780.034	6.38
780.788	4.38
781.542	5.38
782.296	4.38
783.05	7.38
783.804	4.38
784.558	3.38
785.312	2.38
786.066	5.38
786.819	3.38
787.573	4.38
788.326	5.38
789.08	6.38
789.833	3.38
790.586	3.38
791.339	5.38
792.092	2.38
792.845	2.38
793.598	6.38
794.351	3.38
795.104	6.38
795.856	7.38
796.609	7.38
797.361	4.38
798.114	7.38
798.866	2.38
799.618	2.38
800.37	2.38
801.122	17.38
801.874	2.38
802.626	6.38
803.378	3.38
804.129	4.38
804.881	3.38
805.632	3.38
806.384	0.38
807.135	6.38
807.886	12.38
808.638	0.38
809.389	6.38
810.14	5.38
810.89	3.38
811.641	3.38
812.392	6.38
813.143	7.38
813.893	6.38
814.644	7.38
815.394	5.38
816.144	1.38
816.894	2.38
817.645	1.38
818.395	9.38
819.144	4.38
819.894	5.38
820.644	6.38
821.394	4.38
822.143	6.38
822.893	4.38
823.642	7.38
824.392	3.38
825.141	3.38
825.89	3.38
826.639	1.38
827.388	4.38
828.137	6.38
828.886	6.38
829.634	6.38
830.383	4.38
831.132	4.38
831.88	4.38
832.628	2.38
833.377	1.38
834.125	3.38
834.873	4.38
835.621	7.38
836.369	5.38
837.117	7.38
837.864	3.38
838.612	5.38
839.36	4.38
840.107	3.38
840.855	5.38
841.602	5.38
842.349	4.38
843.096	4.38
843.843	6.38
844.59	5.38
845.337	6.38
846.084	4.38
846.83	4.38
847.577	4.38
848.324	2.38
849.07	4.38
849.816	7.38
850.563	4.38
851.309	6.38
852.055	67.38
852.801	6.38
853.547	4.38
854.292	5.38
855.038	7.38
855.784	5.38
856.529	3.38
857.275	4.38
858.02	3.38
858.765	6.38
859.511	5.38
860.256	3.38
861.001	4.38
861.746	6.38
862.49	5.38
863.235	4.38
863.98	6.38
864.724	3.38
865.469	4.38
866.213	4.38
866.957	5.38
867.702	4.38
868.446	7.38
869.19	6.38
869.934	6.38
870.678	5.38
871.421	4.38
872.165	4.38
872.909	3.38
873.652	8.38
874.395	5.38
875.139	6.38
875.882	9.38
876.625	4.38
877.368	10.38
878.111	5.38
878.854	4.38
879.597	5.38
880.339	4.38
881.082	8.38
881.824	4.38
