Data from QEB16911__3__11-42-24-180.txt Node

Date: Tue Dec 17 11:42:24 CET 2024
User: micha
Spectrometer: QEB1691
Trigger mode: 0
Integration Time (sec): 3.000000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
358.959	4.25
359.754	5.25
360.549	2.25
361.343	3.25
362.137	3.25
362.932	5.25
363.726	4.25
364.52	6.25
365.314	6.25
366.108	7.25
366.902	7.25
367.696	9.25
368.49	3.25
369.284	4.25
370.078	5.25
370.871	4.25
371.665	6.25
372.459	6.25
373.252	7.25
374.045	5.25
374.839	6.25
375.632	7.25
376.425	8.25
377.218	7.25
378.012	4.25
378.805	7.25
379.598	5.25
380.391	3.25
381.183	7.25
381.976	10.25
382.769	4.25
383.562	4.25
384.354	6.25
385.147	6.25
385.939	6.25
386.731	3.25
387.524	5.25
388.316	2.25
389.108	4.25
389.9	3.25
390.692	4.25
391.484	2.25
392.276	4.25
393.068	8.25
393.86	5.25
394.652	6.25
395.444	7.25
396.235	7.25
397.027	5.25
397.818	3.25
398.61	13.25
399.401	5.25
400.192	3.25
400.983	4.25
401.775	6.25
402.566	5.25
403.357	3.25
404.148	10.25
404.939	7.25
405.729	7.25
406.52	5.25
407.311	5.25
408.102	5.25
408.892	5.25
409.683	7.25
410.473	7.25
411.263	6.25
412.054	7.25
412.844	5.25
413.634	3.25
414.424	3.25
415.214	5.25
416.004	3.25
416.794	4.25
417.584	5.25
418.374	4.25
419.163	5.25
419.953	5.25
420.743	4.25
421.532	5.25
422.322	3.25
423.111	4.25
423.9	6.25
424.69	5.25
425.479	5.25
426.268	5.25
427.057	4.25
427.846	3.25
428.635	4.25
429.424	7.25
430.212	4.25
431.001	7.25
431.79	4.25
432.578	5.25
433.367	1.25
434.155	3.25
434.944	7.25
435.732	6.25
436.52	9.25
437.308	4.25
438.097	6.25
438.885	7.25
439.673	4.25
440.46	3.25
441.248	6.25
442.036	3.25
442.824	4.25
443.611	9.25
444.399	6.25
445.186	7.25
445.974	7.25
446.761	8.25
447.549	7.25
448.336	7.25
449.123	5.25
449.91	7.25
450.697	4.25
451.484	5.25
452.271	3.25
453.058	2.25
453.844	4.25
454.631	7.25
455.418	8.25
456.204	9.25
456.991	7.25
457.777	3.25
458.564	5.25
459.35	5.25
460.136	5.25
460.922	3.25
461.708	4.25
462.494	3.25
463.28	4.25
464.066	7.25
464.852	8.25
465.638	7.25
466.423	8.25
467.209	8.25
467.994	5.25
468.78	6.25
469.565	4.25
470.35	5.25
471.136	4.25
471.921	5.25
472.706	3.25
473.491	5.25
474.276	5.25
475.061	9.25
475.846	6.25
476.631	9.25
477.415	5.25
478.2	6.25
478.984	3.25
479.769	2.25
480.553	3.25
481.338	5.25
482.122	5.25
482.906	8.25
483.69	6.25
484.474	5.25
485.258	3.25
486.042	6.25
486.826	5.25
487.61	7.25
488.394	5.25
489.177	5.25
489.961	7.25
490.744	8.25
491.528	5.25
492.311	8.25
493.094	13.25
493.878	1.25
494.661	2.25
495.444	4.25
